period,location,plantStateDescription,plant,plantName,rank,ash-content,heat-content,price,quantity,sulfur-content,coalRankDescription
2012,5,5,481,105,4,-0.889215250640963,-1.1566611673488645,-0.7924983227750254,0.47618706590598037,-1.0889273438105638,0
2011,29,29,441,456,3,-0.7895742440723531,-1.1377497381670183,-1.626985769805751,-0.3692224605096741,-1.116071541742766,4
2015,29,29,252,212,3,0.3682542522548941,-0.506997953101908,-0.5295367523879172,-1.0017215066014535,-0.3831781975733066,4
2009,28,28,53,511,4,0.2247712027960957,0.897453772902857,0.6629534809072668,-0.969886667087562,-0.5731875830987221,0
2008,6,6,403,474,4,-0.6899332375037431,-1.0281746926133792,-0.814234206226796,4.110297979921321,-1.052735079900961,0
2012,15,16,192,363,2,-0.05223079546463964,-2.350862298331926,-1.7787107601749736,1.1113785455079133,-0.5912837150535236,3
2020,25,25,181,476,1,0.13310147675297473,0.8991224284189022,0.2691504160163622,-0.159597488587329,0.07827316727413075,2
2010,29,29,475,457,4,-0.8732726895899856,-1.1449805787365477,-1.3376001842419805,-0.5475453386162878,-1.1432157396749683,0
2009,14,14,108,272,3,-0.5982635114606221,-1.100483098308674,-1.21016824008356,-0.5882510021617351,-0.9803505520817551,4
2008,29,29,267,541,4,0.22875684305884034,-1.4253147054321522,-0.7040631106918406,1.7568391241519155,-1.0436870139235601,0
2015,19,19,6,330,1,-0.32126151319988655,1.0276089031543878,0.0353831204615347,-0.8728403484386095,-0.5641395171213214,2
2009,5,5,78,225,4,-0.1458933416391331,0.488633171471767,0.014286527699521783,-0.8517815678001048,0.8654549073079947,0
2008,21,21,227,498,4,0.6671772719607238,0.7750857017262042,1.1631984456428708,-0.2948769469113637,0.35876321257355354,0
2011,29,29,499,33,4,-0.9549783149762455,-0.8485161153858389,-0.7511575248373439,2.9988162773401843,-1.0074947500139573,0
2010,12,13,68,315,4,-0.6301486335625772,-1.196708899733951,-1.5302397787557127,1.4488099402074992,-0.844629562420744,0
2019,29,29,511,300,3,-0.9011721714291963,-1.26401133888111,0.5749444626172536,0.40533188805068426,-1.1432157396749683,4
2014,21,21,114,542,4,-0.668012216058649,-0.7394972883375482,-0.34584722753079655,-0.25159950824219557,-0.781293100578939,0
2021,21,21,420,586,4,-0.1777784637410883,0.7038897330416062,0.2700028036027063,-0.3248712595064061,0.9378394351272001,0
2021,8,8,420,586,4,-0.1777784637410883,0.7038897330416062,0.2700028036027063,-0.3248712595064061,0.9378394351272001,0
2014,29,29,459,217,4,-0.8413875674880303,-1.2617864648597164,-1.1347319386921206,0.041464143578562894,-1.0979754097879646,0
2010,17,17,98,375,1,-0.3053189521489089,1.0910178127641077,0.7583356518191545,0.2769820160087451,0.1958980249803402,2
2015,27,27,207,197,4,0.06933123254906434,0.8640806625819517,-1.1715266695026345,0.8355860713483294,1.1097526886978144,0
2014,8,8,242,351,1,-0.07415181690973406,1.0103661294885866,1.6683446389999534,-0.7623274835071236,-0.6817643748275309,2
2021,29,29,104,208,3,-0.7955527044664698,-1.3263078114801332,-1.524699259444477,-0.6164913894217389,-1.0255908819687587,4
2011,21,21,113,517,1,-0.40097431845477455,1.235078405649349,0.8832956719771768,-0.7934237769298672,1.019272028923807,2
2022,9,9,79,494,1,-0.04425951493915102,0.5993206540361029,0.11913020081982748,0.22032657874386116,1.227377546404024,2
2010,29,29,435,265,3,-0.8732726895899856,-1.1772412520467561,-1.181613255941038,2.4766817058256083,-1.1251196077201668,4
2015,29,29,105,31,4,-0.47670148344691804,-1.0832403246428728,-0.8035793613974966,-0.629434920521147,-0.91701409023995,0
2020,6,6,27,580,4,-0.6082276121174831,0.3968571180892774,0.49716409536336875,-0.9979801235705391,-0.2203130099800935,0
2013,17,17,122,588,1,-0.3949958580606579,1.1277282341171035,1.1066212195992917,-1.0030935092213729,0.9106952371949981,2
2011,29,29,413,539,3,-0.8553373084076357,-1.1672293189504845,-1.228068379396783,1.0468895571141927,-1.116071541742766,4
2012,27,27,382,507,4,-0.3053189521489089,0.7917722568866569,2.3293712122096855,-0.6743373552011415,1.5078675917034468,0
2008,6,6,371,228,4,1.0458130969214416,0.22164828890452457,-0.015120844029344339,0.6070537356616933,0.6302051918955753,0
2008,8,8,455,366,1,0.17096505924904642,1.0103661294885866,1.1381595602940175,-0.9140875151457483,-0.41937046148290963,2
2022,16,15,99,21,4,0.2985055476568672,-1.0665537694824203,-0.16173150888050367,-0.6915253369587677,-0.7360527706919353,0
2018,29,29,355,428,3,-0.867294229195869,-1.5109723552558092,-1.411757904253904,-0.8442657179871572,-1.0889273438105638,4
2010,28,28,357,268,4,0.29651272752549507,0.8813234362477528,1.666497799229542,-0.6295862300299395,-0.6727163088501301,0
2015,17,17,360,193,1,0.013532268870642915,0.8879980583119338,-0.13615988129018516,0.40561893824421347,2.6117316409463367,2
2008,19,19,102,59,4,-0.38702457753516906,0.3996382106160195,0.80097938506739,0.5638054885376299,-0.844629562420744,0
2017,19,19,33,477,4,-0.4527876418704516,1.0776685686357457,-0.3509615530488601,-0.9743291337267402,-0.33793786768630296,0
2019,29,29,294,384,3,-0.7835957836782366,-0.5553889630672206,-0.43705269926959905,-0.20886357273471898,-0.7179566387371338,4
2018,29,29,335,589,3,-0.6460911946135548,-1.5966300050794662,0.5093106184687692,-0.7767247535527441,-0.9441582881721522,4
2013,29,29,127,15,3,-0.8633085889331245,-1.1366373011563213,-0.7971864544999171,-0.3236705139511009,-1.0708312118557624,4
2017,22,22,244,572,4,0.0035681682137817822,1.0142596590260256,0.9987941899267823,-0.2770793483868017,-0.1117362182512846,0
2010,9,9,195,567,4,0.4280388561960602,0.6794161188062756,-0.1084572847340069,-0.18925220620765384,0.5940129279859724,0
2014,29,29,266,298,4,-0.919107552611546,-1.2729108349666847,1.237746843298536,-0.11531440118930521,-1.152263805652369,0
2014,28,28,188,345,1,0.13708711701571905,0.8818796547531011,1.2502485278982467,0.4836854007918651,0.6663974558051783,2
2012,21,21,96,89,1,-0.3411897145136084,1.1622137814487057,0.21814922543344936,-0.6405097062081049,0.5940129279859724,2
2015,21,21,272,188,1,0.5336583231587866,0.8295951152503496,0.05136538770548343,0.4280526406571479,1.0011758969690057,2
2017,29,29,529,359,3,-0.9171147324801738,-1.0743408285572982,-0.8261676324356113,-0.7303865813793519,-1.0979754097879646,4
2019,25,25,351,557,4,5.406103544363812,-1.5860618534778461,-0.7532884938032036,-0.6446845836838235,-0.40127432952810815,0
2008,21,21,74,134,1,0.2506778645039344,0.83293242628244,0.13830892151256613,1.1995837181961666,0.2592344868221454,2
2011,29,29,515,249,3,-0.8653014090644967,-1.1744601595200141,2.440465727629847,-0.36702336411178943,-1.1251196077201668,4
2014,28,28,458,311,1,0.16100095859218563,0.5381366184477765,2.0024805728467814,-0.869822429200539,-0.46461079136991335,2
2016,27,27,159,357,1,-0.255498448864604,1.1438585707722078,2.042542789404947,-0.9205495501804174,1.05546429283341,2
2011,28,28,168,143,1,0.07730251307455296,0.8357135188091822,-0.6862695198269108,-0.7926448492013244,-0.7722450346015383,2
2011,8,8,246,150,4,0.46988807895487616,0.40798148819624586,1.0426921506234956,-0.9630067064321445,0.21399415693514168,0
2018,17,17,364,162,1,-0.03429541428228989,0.6721852782367462,-0.5367820468718408,-0.41534656135229875,1.4626272618164429,2
2010,21,21,161,32,4,-0.4408307210822184,0.8818796547531011,0.1136749202672262,-0.8840795798296569,0.2863786847543476,0
2015,8,8,351,557,1,5.66716298157357,-1.527658910416262,-0.7234549282811656,-0.15666422483006198,-0.42841852746031034,2
2008,29,29,385,501,3,-0.2833979307038147,-1.2072770513355708,-1.1095865048949742,3.315318793776981,-0.8536776283981448,4
2021,29,29,477,514,4,0.10520199491376385,-1.0354055331829086,-0.7835482531184139,1.2899602553144551,-0.8084372985111412,0
2018,9,9,364,162,4,-0.03429541428228989,0.6721852782367462,-0.5367820468718408,-0.41534656135229875,1.4626272618164429,0
2010,17,17,196,358,1,-0.05223079546463964,0.6927653629346378,-0.09865482749105133,0.7198561907808884,1.6707327792966595,2
2009,5,5,369,307,4,0.1311086566216026,0.5275684668461565,-0.4626243268599172,-0.07625805994227153,0.4582919383249615,0
2010,4,4,466,55,4,0.7329403362960064,-0.7606335915407882,-0.5448797289421082,-0.15684423935820743,-0.781293100578939,0
2021,25,25,471,39,1,0.1191517358333693,0.9124716725472644,0.4443160650100436,0.040825335266522496,0.05112896934192853,2
2008,4,4,29,153,1,0.308469648313728,-0.506997953101908,0.16814248703460444,-1.0022411161043165,-0.8989179582851485,2
2015,8,8,186,282,1,0.2885414470000061,0.6744101522581398,0.9404056402622216,-0.10693642774426658,0.10541736520633298,2
2011,29,29,378,544,4,-0.19571384492343805,0.025859375021880102,-0.4046619709885288,0.5331057136025581,0.9830797650142041,0
2013,29,29,340,532,4,-0.7935598843350975,-1.1032641908354162,1.389613898265482,-0.6239600462367673,-1.052735079900961,0
2011,9,9,79,493,4,-0.19172820466069374,0.6621733451404745,0.9459461595734571,0.7547332758204376,1.3269062721554319,0
2012,5,5,117,271,4,0.049403031235342426,0.069244418439057,0.8214975719672412,-0.9465903545167847,1.019272028923807,0
2011,29,29,141,503,4,-0.6859475972409989,-1.0075946079154876,-0.9480590572827959,-0.3345360935648087,-0.91701409023995,0
2019,21,21,255,309,1,-0.18574974426657692,0.25947114726821724,-0.16386247784636343,-0.5173340355359675,1.1368968866300164,2
2019,28,28,244,572,4,0.057374311760831055,0.9146965465686581,0.99836799613361,-0.5380133260881115,-0.12983235020608608,0
2017,22,22,244,572,1,0.0035681682137817822,1.0142596590260256,0.9987941899267823,-0.2770793483868017,-0.1117362182512846,2
2008,8,8,371,228,4,1.0458130969214416,0.22164828890452457,-0.015120844029344339,0.6070537356616933,0.6302051918955753,0
2016,29,29,399,347,4,0.30647682818235583,-2.031592876261932,0.1361779525467064,3.4808436119839583,-0.7360527706919353,0
2009,29,29,400,372,3,-0.7736316830213756,-1.3913853766058986,-0.6440124052339098,3.053064385185437,-1.0255908819687587,4
2012,9,9,82,360,4,0.6332993297273964,0.2761577024286699,-0.18048403578007044,0.8661705396802378,1.7159731091836634,0
2020,29,29,255,309,4,-0.40894559898026334,-0.2372319780079234,-0.36161639787815947,-0.6368987120786579,-0.0031594265224759144,0
2017,9,9,371,228,4,0.5575721647352528,0.31509299780305944,-0.5397654034240447,0.6043350297609456,1.79740570298027,0
2010,21,21,169,12,4,0.24868504437256225,0.7856538533278242,-0.31146759488159037,-0.9666395942204199,0.34066708061875206,0
2011,28,28,269,302,1,0.7329403362960064,0.7200200696967105,0.03772718632398024,-0.7135664130900444,-0.6093798470083249,2
2008,29,29,389,48,4,-0.737760920656676,-1.391941595111247,-1.1743679614571143,0.03907530213749787,-1.0436870139235601,0
2011,29,29,514,241,3,-0.9011721714291963,-1.1744601595200141,-0.6677300898239298,-0.050528145561268785,-1.1341676736975677,4
2020,29,29,267,541,4,-0.16781436308422715,-1.3507814257154638,-0.08267256024710229,0.7087278872612386,-0.9713024861043542,0
2022,27,27,225,253,4,0.23274248332158465,0.8674179736140423,-0.17991577738917439,-0.3111974532536297,0.9106952371949981,0
2020,19,19,392,7,4,-0.6779763167155101,-0.05256743423224737,-1.262376979747127,-0.20671166933475346,-0.8717737603529463,0
2015,4,4,367,128,3,-0.47670148344691804,-0.44025173246009736,-0.6646401848234331,1.1648667001289412,-0.9532063541495529,4
2010,27,27,255,309,1,0.45793115816664287,0.7255822547501947,1.4173164948216606,-0.658942707364445,-0.5912837150535236,2
2011,29,29,70,536,4,-0.8055168051233307,-1.1143885609423845,-1.1070293421359425,-0.6791164976605267,-1.0617831458783615,0
2020,29,29,219,329,4,-0.8154809057801918,-1.353562518242206,-0.23631542268559916,0.786682448885989,-1.0617831458783615,0
2017,21,21,430,43,1,-0.27144100991558157,0.7038897330416062,0.9629939113003363,-0.6303719691190067,1.18213721651702,2
2010,14,14,284,390,4,-0.9649424156331067,-0.8568593929660653,-0.5252748144561977,-0.7511860437921768,-1.052735079900961,0
2014,6,6,290,215,1,-0.335211254119492,0.3584780412202363,0.6808536202204891,-0.995692479485837,0.43114774039275927,2
2017,21,21,231,534,4,-0.25948408912734844,1.16777596650219,0.6243829426252031,-0.5384628758827233,1.4626272618164429,0
2015,22,22,250,65,1,-0.13991488124501664,0.7250260362448463,0.48906641329310074,-0.48888638830572045,-0.27460140584449794,2
2016,29,29,504,72,4,-0.9051578116919405,-1.1816910000895435,-0.9523209952145156,1.4384060735321968,-1.1432157396749683,0
2013,9,9,196,358,1,0.07929533320592548,0.4763963643541017,-0.3577806537396119,0.8185104770393561,1.6345405153870567,2
2022,5,5,420,586,4,-0.046252335070523176,0.7055583885576515,0.7989093009291265,-0.4531476661598319,1.05546429283341,0
2019,5,5,440,68,4,-0.042266694807778865,0.5108819116857038,0.39871332914064267,-0.751610294247698,0.7840223135113877,0
2015,29,29,339,172,3,-0.9270788331370349,-1.1855845296269825,-0.8585583607166816,0.20560674212483426,-1.152263805652369,4
2014,17,17,198,30,4,-0.3531466353018417,0.908021924504477,0.38592751534548353,-0.5517090259997165,0.6302051918955753,0
2014,25,25,259,102,1,0.577500366048975,0.8635244440766032,1.598875050712922,-0.7852034378283937,-0.8355814964433433,2
2017,27,27,501,120,4,0.08128815333729764,0.9936795743281339,-0.6510019834419299,1.0533632687669037,1.2002333484718215,0
2008,8,8,263,96,4,0.0872666137314141,0.9808865487051203,0.4532661346666554,0.47987785025871343,-0.2926975377992994,0
2009,8,8,137,518,4,0.035453290315736984,0.1587955978001529,0.5841076291704512,0.7915481929291848,-0.7089085727597332,0
2010,8,8,287,342,1,-0.12995078058815548,1.2473152127670142,2.003332960433125,-1.0017161548181843,-0.6817643748275309,2
2021,14,14,124,99,3,-0.8513516681448913,-1.0381866257096508,-0.7835482531184139,0.26801826555860625,-1.0617831458783615,4
2011,25,25,263,96,1,0.18890044043139617,0.904128394967038,1.4803931762111129,0.18967156417794984,-0.1117362182512846,2
2020,4,4,107,274,4,-0.8832367902468465,-1.1143885609423845,-0.996645149704401,0.9743772725484552,-1.1432157396749683,0
2016,28,28,6,330,1,-0.3093045924116534,1.1204973935475742,-0.8861757185142253,-0.8825796209370289,-0.40127432952810815,2
2014,27,27,113,517,1,-0.24354152807637086,1.1288406711278005,1.1317666533964383,-0.7636999726527947,0.5849648620085719,2
2013,5,5,365,561,4,-0.04824515520189533,0.5831903173809987,-0.2951301661433314,0.8509452028051485,1.6526366473418581,0
2008,6,6,314,531,1,0.05936713189220321,0.24445324762380985,0.29211752598174096,-0.9228707645419899,-0.057447822386880364,2
2012,24,24,251,136,1,-0.062194896121500774,0.5876400654237861,-0.000630255061497374,1.8093371988681435,0.8292626433983917,2
2015,9,9,444,138,1,-0.20567794558029917,0.33456064549025416,-0.32283276269950995,-0.29786908028459175,1.3450024041102333,2
2013,21,21,386,186,4,0.14505839754120803,0.8512876369589379,0.1653722273789867,1.9747695771822893,2.1864725400085017,0
2011,29,29,93,69,4,-0.839394747356658,-0.851297207912581,1.4032520996469862,-0.6748433419829556,-0.9079660242625492,0
2008,29,29,257,44,3,-0.7796101434154921,-1.5170907588146418,-0.21429541003838054,0.4729759959444673,-1.0436870139235601,4
2016,8,8,186,282,1,0.06534559228632003,0.5353555259210344,1.3423063872233936,-0.4479739513157819,0.6211571259181748,2
2019,6,6,416,356,4,0.035453290315736984,0.1643577828536371,-0.43705269926959905,0.16822015725778738,1.4988195257260457,0
2008,27,27,230,411,4,-0.006395932443079351,1.0431830213041435,1.1744712714722694,0.8588308121894218,0.05112896934192853,0
2010,14,14,118,281,3,-0.6719978563213934,-1.0865776356749635,-0.4481337378920703,-0.9919754227425097,-0.7903411665563397,4
2010,28,28,265,594,1,-0.255498448864604,1.1271720156117553,1.0836067547680048,-0.6849139385183131,-0.057447822386880364,2
2014,21,21,348,334,4,2.474665131115308,0.013622567904214823,0.5788228261351189,-0.2635023607586224,0.9016471712175976,0
2008,29,29,296,293,4,-0.7935598843350975,-1.138862175177715,-1.0362811724693946,-0.26084057837082875,-1.0617831458783615,0
2020,15,16,190,451,2,-0.20966358584304348,-2.1339370812460414,-0.8743275310640445,-0.7981348057840082,-0.6546201768953287,3
2016,29,29,294,384,4,-0.9171147324801738,-0.47362484278100264,-0.6654925724097772,0.2415692661165253,-0.6546201768953287,0
2012,5,5,411,57,4,-0.6500768348762993,-0.9458543538218127,-0.18687694267764998,0.04062877886281775,-0.6727163088501301,0
2012,14,14,405,125,4,-0.6700050361900213,-1.1199507459958686,-0.9902522428068214,0.9985143016182467,-0.9893986180591557,0
2014,5,5,289,17,4,-0.46873020292142925,-0.06202314882317054,1.331225348600922,-1.0005533582715151,-0.1750726800930898,0
2012,29,29,415,324,4,-0.8334162869625416,-1.3201894079213006,-1.6444597153258018,2.3556180434417935,-1.0798792778331632,0
2008,29,29,422,410,3,-0.8473660278821468,-1.4153027723358806,-1.3861862766635855,0.18738732577350986,-1.0617831458783615,4
2010,9,9,77,219,1,0.2187927424019792,0.33344820847955736,-0.2823443523481723,1.6506436887414093,1.3630985360650347,2
2013,12,13,68,315,1,0.9720787520606701,-0.10763306626174111,-0.1425527881877647,-0.8975193671958444,1.5893001855000533,2
2021,17,17,214,417,1,-0.44880200160770717,0.9864487337586045,1.1121617389105272,-1.006397505601469,0.5849648620085719,2
2009,14,14,210,38,4,-0.7816029635468642,-1.0632164584503296,-0.012137487477140508,-0.5983867931478262,-1.052735079900961,0
2015,29,29,513,204,4,-0.6580481154017881,-1.1700104114772267,-1.1249294814491653,-0.9695718849261834,-0.9893986180591557,0
2011,6,6,371,228,4,0.8505167240469661,0.12987223552203497,-0.16556725301905129,1.0435806954765792,1.6797808452740606,0
2008,28,28,270,424,1,0.5994213874940691,0.6048828390895872,0.4784115684638014,0.11713787247913555,-0.5188991872343177,2
2009,1,0,456,593,4,0.2945199073941229,0.8679741921193906,1.6836876155541445,-0.08098125194020618,-0.12983235020608608,0
2008,4,4,475,457,4,-0.8533444882762634,-1.1277378050707467,-1.463327353227713,-0.5002963902356302,-1.1432157396749683,0
2008,29,29,291,388,3,-0.3411897145136084,-1.2095019253569645,-1.2212492787060314,-0.9489164341358748,-0.8898698923077477,4
2008,6,6,280,52,1,0.049403031235342426,0.0019419792918979656,0.785271099547623,-0.9825854757338427,-0.07554395434168185,2
2020,8,8,277,367,1,0.32241938923333346,0.7806478867796884,-0.029611432997191607,-0.39913552330417523,0.6844935877599798,2
2019,21,21,34,91,4,-0.0701661766469894,1.017596970058116,-1.043313370056732,-0.8537948113608231,0.4130516084379578,0
2010,24,24,48,461,1,0.17495069951179074,0.577071913822166,0.6714773567707057,-0.9450573118730382,-0.7179566387371338,2
2019,4,4,504,72,4,-0.8613157688017523,-1.1038204093407644,-0.8909490889977515,1.3374612240345163,-1.1251196077201668,0
2009,25,25,357,268,1,0.35031887107254434,0.9169214205900518,-0.5811062013617261,-0.3688726484941699,-0.6274759789631265,2
2020,14,14,499,33,4,-0.9489998545821291,-0.801237542431223,-0.8202009193312036,0.7244134774974782,-0.9984466840365567,0
2019,27,27,421,348,4,0.017517909133387227,1.0181531885634645,0.5990244119314706,-0.6184034356260945,0.6844935877599798,0
2011,21,21,228,305,1,0.2506778645039344,0.553154518092184,0.07097030219139427,-0.5110218504328355,1.2454736783588254,2
2019,29,29,267,541,3,-0.1538646221646217,-1.3886042840791564,0.5342429553693301,1.3263368127208806,-0.9713024861043542,4
2018,21,21,181,476,4,-0.0004174720489625296,0.9842238597372108,1.0716733285591895,-0.11752128199921781,0.38590741050575555,0
2022,14,14,405,125,4,-0.8872224305095908,-1.0454174662791802,-0.10888347852717878,-0.10282479861627464,-1.116071541742766,0
2021,29,29,437,336,3,-0.8573301285390079,-1.1027079723300677,-1.0426740793669744,-0.14824100449011116,-1.116071541742766,4
2011,17,17,268,292,4,0.3602829717294055,0.7639613316192357,0.2832148111910373,1.9573008700659065,0.7297339176469834,0
2020,4,4,432,270,1,0.4599239782980154,0.2839447615035478,-0.2508060116534461,0.3438272486181639,-0.8265334304659425,2
2008,27,27,474,214,4,-0.05820925585875646,0.6638420006565199,-0.88199901934114,3.201127307636556,1.7159731091836634,0
2022,27,27,272,188,4,-0.10802975914306143,0.9419512533307307,0.2657408656709865,-0.05092661015194745,1.154993018584818,0
2011,29,29,191,327,4,-0.19172820466069374,-2.265204648508269,-1.6649170173980568,0.30278199009799905,-0.6093798470083249,0
2014,29,29,139,244,4,-0.7596819421017702,-1.1227318385226108,-1.1752203490434583,-0.015676846386561978,-1.0708312118557624,0
2020,6,6,250,65,4,-0.1458933416391331,0.6232380497660851,0.07608462770945786,-0.9159815598972892,-0.21126494400269277,0
2008,24,24,48,461,4,0.3044840080509837,0.42911779139948586,0.2632784126437709,-0.9712528313984603,-0.7903411665563397,0
2009,5,5,3,84,1,-0.08411591756659484,0.104842402781356,-0.08757378886858007,0.23831392231160348,0.919743303172399,2
2009,12,13,141,503,1,0.12712301635885792,0.6249067052821303,1.8366911873028833,-0.8628018626028673,-0.2203130099800935,2
2009,6,6,439,571,4,0.28057016647451744,0.014735004914911667,-0.05617751277157776,0.056620880322656275,1.2635698103136268,0
2013,29,29,296,293,3,-0.9111362720860572,-1.1794661260681498,-0.6667711537892932,-0.34333491178510617,-1.1432157396749683,4
2019,29,29,405,125,3,-0.839394747356658,-1.0598791474182392,-0.43193837375153515,0.03290761518263408,-1.1070234757653654,4
2020,23,23,447,341,2,1.201253067168473,-2.250186748863862,-0.4933102799682996,-0.02338244124268983,-0.4374665934377111,3
2018,19,19,160,487,1,-0.35713227556458604,0.1304284540273834,1.2216935437557248,-0.9610586573221599,-0.8174853644885419,2
2021,5,5,411,57,1,-0.06618053638424509,0.0464394597197717,-0.08416423852320436,-0.8636693380182275,1.3178582061780313,2
2014,8,8,287,342,1,1.7014509201428951,-0.058129619285731585,0.2644622842914705,-1.004448483439981,-0.5460433851665198,2
2011,8,8,105,31,4,-0.6102204322488554,-0.8746583851372147,-0.24142974820366273,-0.5560682967353463,-0.9532063541495529,0
2009,5,5,77,219,4,0.2626347852921677,0.35013476364001,-0.14425756336045256,1.7734612764602629,1.118800754675215,0
2022,29,29,58,216,3,-0.8473660278821468,-1.1205069645012171,-0.9817283669433818,-0.6846351592625635,-1.1341676736975677,4
2010,6,6,520,343,1,0.40013937435684926,0.15823937929480447,-0.46177193927357346,-0.7349516525079696,1.3540504700876344,2
2013,29,29,347,485,3,-0.7756245031527478,-1.1761288150360594,0.6258746209013049,-0.09867181479938442,-1.0708312118557624,4
2021,29,29,378,544,4,-0.16382872282148284,0.1354344205755192,-0.5977277592954331,0.6305874727993218,0.8925991052401967,0
2010,27,27,262,60,4,0.2506778645039344,0.8924478063547212,1.0989497313221959,-0.8031761856235837,-0.42841852746031034,0
2008,25,25,23,443,1,-0.5922850510665055,1.4686901778956862,-0.2415718128013869,-0.9741291716427732,-0.5912837150535236,2
2009,9,9,88,231,4,0.05538149162945889,0.6326937643570082,-0.848755903473726,-0.6584313687993617,1.5531079215904502,0
2008,17,17,177,479,4,0.7548613577411004,0.662729563645823,0.7695019292002603,-0.9618799127911044,0.3678112785509541,0
2017,5,5,77,219,1,-0.014367212968567975,0.4602660276989975,-0.48436021031168813,1.3966149710346079,1.2997620742232299,2
2009,28,28,272,201,4,0.5555793446038806,0.1537896312520171,0.21544999807669354,-0.05189722902667753,0.060177035319329275,0
2018,25,25,452,123,1,0.20683582161374592,0.8891104953226306,1.182909908577075,-0.735525752895028,-0.5369953191891191,2
2011,15,16,192,363,2,-0.0721589967783619,-2.392578686233058,-1.840935053978082,1.0265605651033045,-0.6184279129857257,3
2011,6,6,82,360,4,0.6352921498587686,0.28839450954633516,-0.55169882963286,0.9015468001410768,1.6526366473418581,0
2018,29,29,347,485,3,-0.879251149984102,-1.2818103310522595,-0.732831191730949,0.6293006121859579,-1.1070234757653654,4
2009,28,28,186,100,1,0.31444810870784484,0.7845414163171274,1.1104569637378396,-0.30471157845712504,-0.4555627253925126,2
2019,6,6,425,135,1,-0.38104611714105247,0.7578429280604031,0.4204492125924129,-0.9953368291613117,0.44019580637016,2
2010,6,6,82,360,1,0.5515937043411363,0.2867258540302899,-0.6910642000000957,1.393959026955835,1.6435885813644575,2
2013,21,21,357,268,4,-0.24752716833911517,1.1544267223738278,0.22823581187185266,-0.7079217413183058,0.6483013238503769,0
2013,8,8,425,135,4,0.17893633977453538,0.6727414967420946,2.2134465004669086,-0.34519684583703203,-0.3017456037767002,0
2020,27,27,360,430,4,-0.016360033099940132,0.8624120070659065,-0.35330561891130596,-0.04133329537905132,2.1140880121892955,0
2009,29,29,39,8,4,0.9541433708783204,-1.0615478029342844,-1.2989586136610547,-0.37939425440139435,-0.35603399964110444,0
2022,28,28,277,367,1,0.32640502949607775,0.8162458711219874,0.156635254618961,-0.1540520680689463,1.118800754675215,2
2010,28,28,207,197,4,-0.29734767162342013,0.3223238383725889,-0.43620031168325496,1.0622160913456449,-0.030303624454678137,0
2010,28,28,113,517,4,-0.3910102177979134,1.2261789095637743,0.3177365084379673,-0.7657604092114322,0.7930703794887887,0
2008,29,29,391,54,4,-0.879251149984102,-1.4308768904856364,-1.4266746870149232,0.28489195168060566,-1.0798792778331632,0
2018,5,5,82,361,4,0.019510729264759382,0.4658282127524817,-0.4881959544502358,0.8783935261413125,1.5169156576808471,0
2016,28,28,371,228,1,0.4419885971156653,0.32065518285654365,-0.28831106545257995,0.75422631598712,1.5802521195226527,2
2014,29,29,219,329,4,0.7429044369528676,-2.0327053132726287,1.1206856147739668,3.0784172421088374,-0.6998605067823324,0
2020,9,9,364,162,1,-0.165821542952855,0.4391297244957575,-0.5968753717090893,-0.46376657721740516,1.3630985360650347,2
2012,8,8,76,158,4,-0.14390052150776095,0.25947114726821724,0.3096388263676999,-0.48375548772782395,1.4988195257260457,0
2018,27,27,474,213,4,-0.022338493494056953,0.876317469699617,-0.7875970941535478,1.8439593444137785,2.2588570678277073,0
2009,29,29,155,333,3,-0.8334162869625416,-1.1616671338970004,-1.1679750545595347,-0.8800584444914895,-0.8355814964433433,4
2009,28,28,446,56,1,0.26462760542353986,0.8301513337556979,2.4747032956813286,3.6054603719327627,-0.41937046148290963,2
2019,21,21,500,306,1,0.24469940410981794,0.9057970504830833,-0.7541408813895477,1.1277447852708433,1.227377546404024,2
2020,21,21,420,586,4,-0.17578564360971613,0.6849783038597599,0.3011149505042603,-0.6496014129309525,0.9559355670820017,0
2008,28,28,448,233,4,0.3244122093647056,0.9530756234376991,1.0934092120109604,-0.05903942706228536,-0.24745720791229572,0
2014,8,8,186,282,1,0.0035681682137817822,0.8229204931861684,1.3209966975647949,0.17543046889863942,0.3044748167091491,2
2008,28,28,425,135,1,0.2725988859490285,0.8479503259268475,1.5869416245041066,0.4407957231468373,-0.5641395171213214,2
2014,8,8,255,309,1,-0.1179938597999222,0.4852958604396765,0.4767067932911139,-0.2737923804080165,1.127848820652616,2
2019,28,28,245,583,4,0.22676402292746783,0.8863294027958886,1.4006949368879535,-0.43703004105604326,-0.6093798470083249,0
2015,27,27,194,83,1,-0.026324133756801264,0.9169214205900518,-0.1895761700344061,1.0455058778762316,2.068847682302292,2
2014,29,29,494,573,4,-0.9171147324801738,-1.2784730200201688,-0.23645748728332303,-0.12758020191653333,-1.152263805652369,0
2017,1,0,469,223,1,1.0617556579724192,0.5648351067045008,1.1232427775329987,-0.05816124808038672,-0.1117362182512846,2
2008,27,27,113,517,1,-0.36510355609007483,1.1371839487080269,0.24144781946018395,-0.7658737697115886,0.5306764661441674,2
2015,5,5,529,359,1,-0.28937639109793134,1.141633696750814,2.0715239673406414,-0.9269210914252621,0.9468875011046011,2
2022,29,29,106,141,4,-0.8593229486703801,-1.0548731808701033,-0.5248486206630255,-0.17689250601033904,-1.116071541742766,0
